CustomerID,City,Contract,MonthlyCharges,Tenure,ChurnProbability,RiskCategory
CUST-100781,Chennai,Month-to-Month,50.95,7,0.4859863493005636,Medium Risk
CUST-104118,Mumbai,One Year,78.26,0,0.48554858658470135,Medium Risk
CUST-102842,Delhi,Month-to-Month,110.41,13,0.4849860659620312,Medium Risk
CUST-104631,Kolkata,One Year,64.82,2,0.4845996303460953,Medium Risk
CUST-103767,Delhi,Month-to-Month,86.69,29,0.4841062615587298,Medium Risk
CUST-103651,Mumbai,Month-to-Month,100.68,63,0.4829831495302372,Medium Risk
CUST-100848,Delhi,Month-to-Month,99.28,72,0.48192888666303435,Medium Risk
CUST-100822,Chennai,Month-to-Month,108.58,36,0.4804460753921912,Medium Risk
CUST-103495,Hyderabad,Month-to-Month,92.38,3,0.4803198886955399,Medium Risk
CUST-101877,Mumbai,Month-to-Month,88.6,20,0.4801863812727613,Medium Risk
CUST-104890,Mumbai,Month-to-Month,84.39,0,0.4799797085324466,Medium Risk
CUST-102715,Kolkata,Month-to-Month,46.07,10,0.4786830073294733,Medium Risk
CUST-103934,Delhi,Two Year,77.45,9,0.4783247400272944,Medium Risk
CUST-104885,Kolkata,Month-to-Month,59.46,5,0.4779745637305239,Medium Risk
CUST-103005,Chennai,Month-to-Month,58.22,29,0.47648448768194024,Medium Risk
CUST-102076,Bangalore,Month-to-Month,77.88,19,0.4761927852021059,Medium Risk
CUST-102631,Bangalore,Two Year,75.32,1,0.4747823635885831,Medium Risk
CUST-103045,Delhi,Month-to-Month,92.87,35,0.4747187430785834,Medium Risk
CUST-100005,Hyderabad,One Year,82.84,27,0.4739206075714092,Medium Risk
CUST-101008,Delhi,One Year,73.97,2,0.47367113135906785,Medium Risk
CUST-103780,Delhi,Two Year,92.13,7,0.47235704277452745,Medium Risk
CUST-103225,Ahmedabad,Month-to-Month,80.03,49,0.47224325562589553,Medium Risk
CUST-102663,Pune,Month-to-Month,86.64,36,0.4719984793575783,Medium Risk
CUST-100923,Mumbai,One Year,76.84,27,0.4698189432146708,Medium Risk
CUST-101928,Hyderabad,One Year,91.89,11,0.4693387121766015,Medium Risk
CUST-101277,Ahmedabad,Month-to-Month,84.96,36,0.46920531880472327,Medium Risk
CUST-101182,Pune,One Year,93.16,23,0.46871383535572086,Medium Risk
CUST-102392,Delhi,Month-to-Month,53.54,28,0.4686249684779414,Medium Risk
CUST-104455,Ahmedabad,Two Year,87.43,4,0.46861348053423446,Medium Risk
CUST-103970,Ahmedabad,Two Year,85.96,0,0.4677206626427521,Medium Risk
CUST-101532,Bangalore,Month-to-Month,112.85,62,0.4672736613127042,Medium Risk
CUST-103872,Hyderabad,Month-to-Month,41.36,1,0.4663618197868212,Medium Risk
CUST-102932,Mumbai,Month-to-Month,37.36,15,0.46456485520577645,Medium Risk
CUST-102691,Ahmedabad,Two Year,100.27,22,0.4637567391445718,Medium Risk
CUST-101244,Pune,Month-to-Month,59.26,0,0.46074678355159704,Medium Risk
CUST-102276,Kolkata,One Year,73.28,11,0.45859596574910183,Medium Risk
CUST-104157,Bangalore,One Year,57.55,0,0.45846956569249186,Medium Risk
CUST-101232,Ahmedabad,Month-to-Month,62.84,22,0.45817149398668033,Medium Risk
CUST-100285,Ahmedabad,Month-to-Month,59.77,8,0.45771235606949306,Medium Risk
CUST-104159,Bangalore,Month-to-Month,93.5,33,0.45755830853684765,Medium Risk
CUST-104632,Bangalore,Two Year,82.87,12,0.4571504355870361,Medium Risk
CUST-103132,Delhi,Month-to-Month,80.93,44,0.4567607823408968,Medium Risk
CUST-101588,Mumbai,Month-to-Month,79.27,37,0.45433651362821337,Medium Risk
CUST-101541,Hyderabad,Month-to-Month,54.87,9,0.4535645629116279,Medium Risk
CUST-100810,Bangalore,Month-to-Month,40.53,10,0.45234329969845855,Medium Risk
CUST-102695,Ahmedabad,Month-to-Month,105.83,39,0.4510336495378655,Medium Risk
CUST-101231,Bangalore,Month-to-Month,106.74,47,0.4508623029955953,Medium Risk
CUST-101902,Hyderabad,Month-to-Month,89.8,20,0.45074297466131014,Medium Risk
CUST-101876,Ahmedabad,One Year,89.38,36,0.4503116817494855,Medium Risk
CUST-103670,Pune,Month-to-Month,93.2,69,0.4500003693495234,Medium Risk
CUST-101944,Hyderabad,Month-to-Month,59.27,6,0.44866342303504536,Medium Risk
CUST-101133,Mumbai,Month-to-Month,45.56,30,0.4482531572707835,Medium Risk
CUST-101129,Chennai,One Year,78.73,31,0.4478516617261294,Medium Risk
CUST-101418,Ahmedabad,Month-to-Month,44.88,16,0.44781122726411005,Medium Risk
CUST-104866,Mumbai,Month-to-Month,43.17,22,0.4461764398339878,Medium Risk
CUST-104265,Mumbai,Month-to-Month,112.39,72,0.4461383034993487,Medium Risk
CUST-102403,Ahmedabad,Month-to-Month,42.84,1,0.4460947870057162,Medium Risk
CUST-101474,Pune,Month-to-Month,52.88,10,0.44592303128646354,Medium Risk
CUST-101994,Bangalore,Month-to-Month,40.43,12,0.4449962249727914,Medium Risk
CUST-102944,Hyderabad,Two Year,79.56,5,0.444913064680758,Medium Risk
CUST-100953,Delhi,Two Year,53.55,1,0.4446495512260684,Medium Risk
CUST-102771,Mumbai,Month-to-Month,85.36,41,0.44429207841152846,Medium Risk
CUST-104248,Hyderabad,Month-to-Month,66.74,2,0.4439360299646424,Medium Risk
CUST-102790,Hyderabad,Month-to-Month,86.97,35,0.4428105349501192,Medium Risk
CUST-101070,Kolkata,Month-to-Month,57.68,3,0.4425970547936378,Medium Risk
CUST-103602,Hyderabad,Month-to-Month,56.53,13,0.4419911343479914,Medium Risk
CUST-104872,Mumbai,Month-to-Month,83.64,16,0.44181109958610126,Medium Risk
CUST-102444,Chennai,Month-to-Month,79.51,13,0.4416742025696621,Medium Risk
CUST-101466,Ahmedabad,Month-to-Month,73.41,0,0.44161644290404656,Medium Risk
CUST-100127,Mumbai,Month-to-Month,89.38,19,0.4391293352933031,Medium Risk
CUST-103878,Hyderabad,Two Year,106.58,24,0.43842304556006695,Medium Risk
CUST-102161,Delhi,Two Year,84.92,1,0.43796985211926615,Medium Risk
CUST-100006,Bangalore,One Year,72.35,16,0.437804665252838,Medium Risk
CUST-101376,Delhi,Month-to-Month,48.91,2,0.43753116567149486,Medium Risk
CUST-101278,Hyderabad,Month-to-Month,112.84,39,0.43695823193068245,Medium Risk
CUST-103817,Delhi,Month-to-Month,76.59,4,0.4368208907853695,Medium Risk
CUST-103839,Mumbai,Two Year,104.9,18,0.4360145601536689,Medium Risk
CUST-101026,Mumbai,One Year,73.72,6,0.43504258925139616,Medium Risk
CUST-102360,Bangalore,Month-to-Month,48.86,31,0.4340256992683821,Medium Risk
CUST-100733,Chennai,Month-to-Month,43.54,9,0.4329941161477522,Medium Risk
CUST-104752,Bangalore,Month-to-Month,91.16,22,0.43221131264802826,Medium Risk
CUST-102923,Hyderabad,Month-to-Month,79.01,19,0.43177052052092324,Medium Risk
CUST-104982,Delhi,Month-to-Month,78.54,38,0.43149754380551236,Medium Risk
CUST-101272,Chennai,One Year,102.13,33,0.43126654260147906,Medium Risk
CUST-103623,Delhi,Month-to-Month,93.27,38,0.4309758807665873,Medium Risk
CUST-104214,Hyderabad,Month-to-Month,75.17,36,0.4304373571496603,Medium Risk
CUST-103740,Delhi,Month-to-Month,92.1,43,0.42808694078113946,Medium Risk
CUST-104015,Kolkata,One Year,66.65,15,0.42793140552715586,Medium Risk
CUST-104498,Kolkata,Month-to-Month,43.91,36,0.4260717043177434,Medium Risk
CUST-104729,Bangalore,Two Year,53.14,2,0.4251498533489419,Medium Risk
CUST-102820,Delhi,Month-to-Month,73.43,22,0.4250262658813951,Medium Risk
CUST-104034,Hyderabad,Month-to-Month,78.48,2,0.4246058503744834,Medium Risk
CUST-100516,Delhi,One Year,73.95,17,0.42450288773755745,Medium Risk
CUST-102257,Delhi,Month-to-Month,39.67,17,0.4243129363776239,Medium Risk
CUST-104145,Pune,Month-to-Month,85.39,72,0.42392753029025376,Medium Risk
CUST-103573,Delhi,Month-to-Month,70.56,1,0.42260194157633635,Medium Risk
CUST-102128,Delhi,Two Year,85.25,27,0.4224458702143559,Medium Risk
CUST-100165,Ahmedabad,Month-to-Month,66.51,3,0.4217588038152626,Medium Risk
CUST-104416,Mumbai,One Year,118.18,31,0.4203071164717699,Medium Risk
CUST-102592,Chennai,Month-to-Month,61.68,31,0.41988452244486124,Medium Risk
CUST-103942,Pune,Month-to-Month,89.4,28,0.4196823064520964,Medium Risk
CUST-100327,Bangalore,Two Year,87.29,4,0.4193818930592351,Medium Risk
CUST-104229,Pune,Two Year,52.37,1,0.4188784857617686,Medium Risk
CUST-103410,Ahmedabad,One Year,95.39,29,0.41878180677571736,Medium Risk
CUST-102345,Delhi,Month-to-Month,30.36,1,0.41694532411105467,Medium Risk
CUST-103673,Hyderabad,One Year,72.26,4,0.4167977275052282,Medium Risk
CUST-102271,Delhi,Month-to-Month,82.2,62,0.41386996281631616,Medium Risk
CUST-103550,Pune,Month-to-Month,46.4,18,0.4128840534480261,Medium Risk
CUST-104669,Bangalore,Month-to-Month,112.6,18,0.4122521167725878,Medium Risk
CUST-100439,Delhi,Month-to-Month,73.05,50,0.4099112809845613,Medium Risk
CUST-101567,Mumbai,Month-to-Month,39.1,5,0.40974232126647325,Medium Risk
CUST-102413,Mumbai,Month-to-Month,72.61,10,0.40880961457525994,Medium Risk
CUST-100307,Delhi,Month-to-Month,64.25,29,0.408393840837766,Medium Risk
CUST-103153,Delhi,Two Year,57.09,5,0.40777115505999223,Medium Risk
CUST-102382,Mumbai,Month-to-Month,36.94,31,0.40770755182332913,Medium Risk
CUST-103634,Chennai,Month-to-Month,109.67,29,0.40767709608414854,Medium Risk
CUST-104443,Delhi,One Year,100.81,10,0.40672669417483687,Medium Risk
CUST-101500,Chennai,One Year,73.1,11,0.40589870836209185,Medium Risk
CUST-104993,Mumbai,Month-to-Month,80.04,33,0.4049296334093163,Medium Risk
CUST-102247,Bangalore,One Year,116.38,29,0.40425572140297317,Medium Risk
CUST-103464,Bangalore,Month-to-Month,63.31,62,0.40405611202137004,Medium Risk
CUST-101644,Pune,Month-to-Month,73.78,3,0.40404910136591027,Medium Risk
CUST-101253,Mumbai,Month-to-Month,37.35,3,0.40329082460418963,Medium Risk
CUST-103958,Chennai,Month-to-Month,74.42,26,0.40106396873616923,Medium Risk
CUST-101259,Mumbai,Month-to-Month,40.7,25,0.4010314903583419,Medium Risk
CUST-101995,Chennai,One Year,41.86,6,0.4004934201015294,Medium Risk
CUST-100266,Kolkata,Month-to-Month,64.5,0,0.3991338682895147,Medium Risk
CUST-102840,Hyderabad,Month-to-Month,97.42,72,0.3981707052735219,Medium Risk
CUST-102624,Pune,Month-to-Month,75.91,22,0.3980146548761092,Medium Risk
CUST-100205,Mumbai,Month-to-Month,96.16,72,0.39761159971817084,Medium Risk
CUST-104126,Ahmedabad,Two Year,87.66,42,0.39673048602867433,Medium Risk
CUST-104102,Bangalore,Two Year,90.87,31,0.3966479319361716,Medium Risk
CUST-104688,Delhi,Month-to-Month,107.12,61,0.3965492699198338,Medium Risk
CUST-102613,Bangalore,One Year,67.42,29,0.39564937116954446,Medium Risk
CUST-104298,Bangalore,Two Year,124.5,29,0.3940557837617053,Medium Risk
CUST-102256,Mumbai,Month-to-Month,60.08,5,0.39333260141982296,Medium Risk
CUST-104780,Delhi,One Year,60.0,19,0.3925505096863801,Medium Risk
CUST-102028,Delhi,Month-to-Month,109.53,62,0.3924956586413097,Medium Risk
CUST-101472,Kolkata,Month-to-Month,96.8,27,0.39222614417747326,Medium Risk
CUST-103487,Mumbai,Month-to-Month,36.07,19,0.3917840800536901,Medium Risk
CUST-100196,Pune,Month-to-Month,78.13,3,0.3916744986470237,Medium Risk
CUST-102871,Kolkata,One Year,72.28,12,0.39094957129987973,Medium Risk
CUST-103953,Bangalore,Month-to-Month,73.63,42,0.39041844925587194,Medium Risk
CUST-102581,Mumbai,Two Year,104.01,16,0.3899552128609232,Medium Risk
CUST-100706,Bangalore,Month-to-Month,38.46,20,0.38926833820474227,Medium Risk
CUST-104521,Mumbai,One Year,70.1,13,0.38873107200118,Medium Risk
CUST-104404,Hyderabad,Month-to-Month,44.91,28,0.3879496235203861,Medium Risk
CUST-102762,Hyderabad,Month-to-Month,68.87,17,0.3869727172532909,Medium Risk
CUST-100747,Delhi,Month-to-Month,70.55,19,0.38679693943883564,Medium Risk
CUST-104725,Ahmedabad,Month-to-Month,48.56,35,0.3867790197829815,Medium Risk
CUST-103765,Kolkata,Month-to-Month,86.96,28,0.38677591505559106,Medium Risk
CUST-100695,Kolkata,Month-to-Month,43.16,19,0.38519770251978025,Medium Risk
CUST-101439,Delhi,Month-to-Month,38.2,14,0.38514264872023884,Medium Risk
CUST-100510,Bangalore,Two Year,96.88,26,0.3839785791669205,Medium Risk
CUST-104281,Delhi,Month-to-Month,67.35,60,0.38307106194535623,Medium Risk
CUST-103875,Kolkata,Month-to-Month,47.05,24,0.3824936218087603,Medium Risk
CUST-104280,Bangalore,One Year,101.07,10,0.38188835819140965,Medium Risk
CUST-100155,Delhi,Month-to-Month,45.14,29,0.3813340972294484,Medium Risk
CUST-103952,Chennai,Two Year,91.66,2,0.3810788777613824,Medium Risk
CUST-101382,Pune,Month-to-Month,87.68,23,0.3809599107555393,Medium Risk
CUST-100480,Delhi,One Year,94.44,14,0.3806297524028334,Medium Risk
CUST-104392,Mumbai,Month-to-Month,91.01,72,0.38054428077953373,Medium Risk
CUST-102464,Chennai,Month-to-Month,38.38,4,0.3801692825674561,Medium Risk
CUST-104928,Kolkata,One Year,89.08,16,0.3796101852585466,Medium Risk
CUST-104318,Hyderabad,Month-to-Month,98.88,72,0.3793084399253695,Medium Risk
CUST-101463,Chennai,Month-to-Month,71.08,5,0.37858890795516825,Medium Risk
CUST-102068,Delhi,Two Year,42.72,2,0.3782979920630359,Medium Risk
CUST-101520,Bangalore,Month-to-Month,51.92,2,0.3780852750980037,Medium Risk
CUST-101733,Chennai,Month-to-Month,61.76,19,0.3776447141565202,Medium Risk
CUST-100056,Kolkata,Month-to-Month,62.78,10,0.3766950892137855,Medium Risk
CUST-104811,Delhi,Month-to-Month,84.83,23,0.375121952385398,Medium Risk
CUST-104379,Kolkata,One Year,61.79,3,0.3736471703585846,Medium Risk
CUST-100836,Kolkata,Month-to-Month,82.83,35,0.3735518892324113,Medium Risk
CUST-101536,Delhi,Month-to-Month,93.55,29,0.3723448689718541,Medium Risk
CUST-101190,Kolkata,Month-to-Month,42.35,19,0.372320950913989,Medium Risk
CUST-103002,Bangalore,Two Year,39.05,1,0.37231309160629245,Medium Risk
CUST-101939,Kolkata,Month-to-Month,67.91,51,0.3722011023963186,Medium Risk
CUST-103954,Bangalore,One Year,69.93,27,0.37173394164439866,Medium Risk
CUST-103076,Mumbai,Month-to-Month,42.86,36,0.3717054606816635,Medium Risk
CUST-102280,Hyderabad,One Year,110.57,2,0.3715672830708951,Medium Risk
CUST-101700,Mumbai,One Year,90.87,0,0.36987000088807587,Medium Risk
CUST-101931,Bangalore,Month-to-Month,46.41,2,0.3692276959116835,Medium Risk
CUST-101914,Hyderabad,One Year,92.23,18,0.36910834451798297,Medium Risk
CUST-101924,Ahmedabad,One Year,101.39,16,0.36903347945556164,Medium Risk
CUST-100018,Kolkata,Month-to-Month,65.99,64,0.36880400508335065,Medium Risk
CUST-101767,Ahmedabad,One Year,82.24,33,0.36808491977255287,Medium Risk
CUST-101485,Mumbai,Month-to-Month,67.03,25,0.36669229509711226,Medium Risk
CUST-104028,Hyderabad,Month-to-Month,24.37,1,0.36576619415217554,Medium Risk
CUST-102106,Mumbai,Month-to-Month,72.64,54,0.36554443188706753,Medium Risk
CUST-101535,Chennai,One Year,105.61,12,0.36507417269072867,Medium Risk
CUST-102527,Mumbai,Two Year,87.71,0,0.3645043419844763,Medium Risk
CUST-103399,Bangalore,Month-to-Month,76.65,16,0.36343113765486873,Medium Risk
CUST-101866,Delhi,Month-to-Month,74.3,72,0.3623731433722916,Medium Risk
CUST-100268,Delhi,Month-to-Month,46.35,12,0.3620207629581452,Medium Risk
CUST-101444,Hyderabad,Month-to-Month,50.35,13,0.3618700778763421,Medium Risk
CUST-103646,Ahmedabad,Month-to-Month,74.42,12,0.361662697001334,Medium Risk
CUST-103209,Mumbai,Month-to-Month,86.8,55,0.36150650938805323,Medium Risk
CUST-100250,Pune,One Year,73.43,32,0.3604119689798823,Medium Risk
CUST-104103,Ahmedabad,One Year,89.94,1,0.3602885701605228,Medium Risk
CUST-104966,Chennai,Month-to-Month,101.47,35,0.360183981320165,Medium Risk
CUST-101539,Bangalore,Two Year,80.1,0,0.36001415685915716,Medium Risk
CUST-102702,Chennai,One Year,109.6,16,0.35935183049590097,Medium Risk
CUST-101189,Kolkata,One Year,67.43,10,0.35909993947652324,Medium Risk
CUST-100849,Bangalore,One Year,64.33,7,0.35835301794979346,Medium Risk
CUST-103300,Hyderabad,Two Year,105.87,17,0.35718118519440833,Medium Risk
CUST-102868,Ahmedabad,One Year,85.65,0,0.3564239110626926,Medium Risk
CUST-103224,Hyderabad,One Year,92.93,0,0.35610835234952154,Medium Risk
CUST-101893,Chennai,Month-to-Month,64.99,22,0.3555399060783437,Medium Risk
CUST-104181,Bangalore,One Year,97.69,41,0.3553586820820239,Medium Risk
CUST-102127,Ahmedabad,Month-to-Month,93.23,26,0.3538015190102381,Medium Risk
CUST-102940,Delhi,Month-to-Month,32.63,5,0.3530742502661848,Medium Risk
CUST-102229,Bangalore,Month-to-Month,100.79,26,0.3525616670501336,Medium Risk
CUST-103514,Ahmedabad,One Year,39.1,5,0.3521437431189199,Medium Risk
CUST-102737,Hyderabad,One Year,93.62,50,0.35181841105245726,Medium Risk
CUST-102067,Mumbai,Two Year,73.96,30,0.3517344097129871,Medium Risk
CUST-104344,Mumbai,One Year,90.4,35,0.3516693582590626,Medium Risk
CUST-104458,Bangalore,Month-to-Month,96.9,28,0.35148946644796814,Medium Risk
CUST-102814,Ahmedabad,One Year,50.36,10,0.3508551511931227,Medium Risk
CUST-103046,Hyderabad,Month-to-Month,55.64,37,0.3506729223437179,Medium Risk
CUST-103945,Kolkata,Two Year,69.91,8,0.35008975348874743,Medium Risk
CUST-104237,Chennai,One Year,106.91,25,0.3497845998410147,Medium Risk
CUST-101093,Mumbai,Month-to-Month,98.41,37,0.34942982484270413,Medium Risk
CUST-102802,Delhi,Two Year,74.06,25,0.34850830125771975,Medium Risk
CUST-101124,Ahmedabad,Month-to-Month,89.26,72,0.34804456225954455,Medium Risk
CUST-103538,Ahmedabad,Month-to-Month,95.58,34,0.3476220947083072,Medium Risk
CUST-101578,Mumbai,One Year,100.55,2,0.3475736444370428,Medium Risk
CUST-104644,Chennai,Month-to-Month,91.06,72,0.3468957797711828,Medium Risk
CUST-104290,Chennai,One Year,98.93,26,0.3456121060177055,Medium Risk
CUST-103927,Delhi,Two Year,34.65,5,0.344879223274168,Medium Risk
CUST-103712,Chennai,Month-to-Month,89.74,29,0.34395335241939284,Medium Risk
CUST-101610,Mumbai,One Year,47.79,16,0.34361802752652015,Medium Risk
CUST-104206,Delhi,Month-to-Month,70.9,55,0.3435299648081423,Medium Risk
CUST-100763,Bangalore,Month-to-Month,59.1,67,0.3430481001708232,Medium Risk
CUST-104076,Hyderabad,Two Year,113.8,15,0.34257065619940685,Medium Risk
CUST-103461,Mumbai,Two Year,96.32,3,0.3414300188617949,Medium Risk
CUST-103308,Hyderabad,One Year,96.07,15,0.3411872077634058,Medium Risk
CUST-100310,Delhi,Month-to-Month,91.48,50,0.3401086520950253,Medium Risk
CUST-101229,Pune,Month-to-Month,70.78,16,0.3395899049515853,Medium Risk
CUST-101381,Hyderabad,One Year,96.0,12,0.3395831757557954,Medium Risk
CUST-100189,Mumbai,Month-to-Month,36.5,35,0.33957157659924253,Medium Risk
CUST-104679,Bangalore,Two Year,91.14,4,0.3386245503317276,Medium Risk
CUST-101688,Delhi,Two Year,91.38,5,0.3381106704069659,Medium Risk
CUST-100455,Hyderabad,Month-to-Month,32.17,33,0.3377290631648028,Medium Risk
CUST-104813,Hyderabad,Month-to-Month,45.22,17,0.33756382316846917,Medium Risk
CUST-104962,Chennai,Month-to-Month,41.38,40,0.337369208742567,Medium Risk
CUST-101478,Bangalore,One Year,99.76,7,0.3372311954021449,Medium Risk
CUST-103739,Ahmedabad,Two Year,103.03,12,0.3365021651080593,Medium Risk
CUST-100088,Ahmedabad,Month-to-Month,44.64,10,0.33566466337854073,Medium Risk
CUST-104569,Kolkata,One Year,108.87,4,0.3356089874289724,Medium Risk
CUST-101335,Mumbai,One Year,77.0,56,0.33498039503056604,Medium Risk
CUST-102144,Hyderabad,Month-to-Month,46.35,28,0.33465211620230434,Medium Risk
CUST-102330,Chennai,Month-to-Month,64.35,42,0.3346066721789038,Medium Risk
CUST-103295,Kolkata,Month-to-Month,100.18,36,0.3342825048806936,Medium Risk
CUST-102262,Delhi,Month-to-Month,119.01,54,0.33424240278179096,Medium Risk
CUST-101650,Chennai,One Year,83.76,17,0.3341534395216796,Medium Risk
CUST-100755,Delhi,Two Year,44.69,2,0.3335460411258564,Medium Risk
CUST-102374,Pune,Month-to-Month,37.58,7,0.3335232751778327,Medium Risk
CUST-104168,Bangalore,Month-to-Month,45.98,5,0.33253769104884073,Medium Risk
CUST-101361,Chennai,One Year,61.32,20,0.33239884395129454,Medium Risk
CUST-101035,Bangalore,Month-to-Month,30.03,17,0.33239427831759183,Medium Risk
CUST-100321,Mumbai,One Year,79.48,6,0.33111998783599844,Medium Risk
CUST-103527,Ahmedabad,Month-to-Month,66.3,21,0.3309611687893381,Medium Risk
CUST-102151,Pune,Month-to-Month,54.57,15,0.33009480231474747,Medium Risk
CUST-103530,Pune,One Year,47.48,8,0.32971757610720703,Medium Risk
CUST-100774,Chennai,Month-to-Month,55.33,27,0.3297074728056265,Medium Risk
CUST-103981,Hyderabad,One Year,82.63,5,0.3286042387565565,Medium Risk
CUST-103943,Mumbai,One Year,80.77,17,0.328436085359513,Medium Risk
CUST-104595,Ahmedabad,Month-to-Month,69.35,21,0.3281486285171947,Medium Risk
CUST-104896,Delhi,Month-to-Month,92.07,53,0.3277833142533341,Medium Risk
CUST-101295,Pune,Two Year,69.44,20,0.3265962606031098,Medium Risk
CUST-101469,Chennai,Month-to-Month,69.53,15,0.3265278122070766,Medium Risk
CUST-100359,Mumbai,One Year,55.36,19,0.32634828714954456,Medium Risk
CUST-104236,Chennai,Two Year,94.73,9,0.3253992176372781,Medium Risk
CUST-103793,Bangalore,One Year,94.09,5,0.32497536273637373,Medium Risk
CUST-100148,Hyderabad,One Year,68.16,10,0.32458962932564234,Medium Risk
CUST-104094,Delhi,Month-to-Month,58.49,25,0.324068581624428,Medium Risk
CUST-103924,Chennai,Two Year,50.61,4,0.3224843202097372,Medium Risk
CUST-104020,Delhi,Month-to-Month,49.53,0,0.32005040712483523,Medium Risk
CUST-100820,Mumbai,One Year,92.37,6,0.3192314003529244,Medium Risk
CUST-103310,Mumbai,One Year,95.6,14,0.31805979856674715,Medium Risk
CUST-103287,Kolkata,Month-to-Month,89.07,36,0.31683361008447736,Medium Risk
CUST-101002,Hyderabad,One Year,80.83,31,0.3157576618482728,Medium Risk
CUST-103510,Bangalore,Month-to-Month,80.1,24,0.3157175605264105,Medium Risk
CUST-103488,Chennai,Two Year,71.72,26,0.31547903685670087,Medium Risk
CUST-100416,Mumbai,Two Year,95.86,11,0.31539505320000377,Medium Risk
CUST-104330,Mumbai,Two Year,67.87,9,0.31528551036944513,Medium Risk
CUST-101484,Mumbai,Month-to-Month,69.14,25,0.31490247725175147,Medium Risk
CUST-102708,Chennai,One Year,64.33,21,0.31443825469203224,Medium Risk
CUST-102199,Hyderabad,Month-to-Month,57.52,22,0.31375079889994534,Medium Risk
CUST-101967,Bangalore,Month-to-Month,45.73,12,0.3131495193023554,Medium Risk
CUST-103162,Chennai,Two Year,98.24,5,0.3127979351761739,Medium Risk
CUST-103718,Hyderabad,Month-to-Month,65.88,56,0.3127799462958567,Medium Risk
CUST-101938,Hyderabad,Month-to-Month,84.46,29,0.3109280400521936,Medium Risk
CUST-104897,Mumbai,Two Year,36.14,0,0.310878788380412,Medium Risk
CUST-102759,Chennai,One Year,106.88,17,0.3105555115508914,Medium Risk
CUST-103317,Delhi,Month-to-Month,47.27,8,0.3102447516378825,Medium Risk
CUST-104174,Delhi,Two Year,83.24,10,0.309292435513084,Medium Risk
CUST-101305,Chennai,One Year,84.18,40,0.30900778736334883,Medium Risk
CUST-100267,Mumbai,Month-to-Month,48.78,35,0.3082147139077343,Medium Risk
CUST-102694,Bangalore,One Year,90.83,11,0.3081114444489114,Medium Risk
CUST-102173,Delhi,One Year,101.71,21,0.3080114486611303,Medium Risk
CUST-102727,Kolkata,One Year,90.15,1,0.306912968816041,Medium Risk
CUST-101225,Bangalore,One Year,43.5,8,0.30377369158801887,Medium Risk
CUST-103866,Kolkata,Two Year,92.19,19,0.30339065970764073,Medium Risk
CUST-102264,Mumbai,One Year,97.45,9,0.3033477777243561,Medium Risk
CUST-104339,Kolkata,One Year,62.05,16,0.3030553454919632,Medium Risk
CUST-102322,Delhi,Month-to-Month,50.47,66,0.3024766803650765,Medium Risk
CUST-103959,Bangalore,One Year,65.65,32,0.3021601811837512,Medium Risk
CUST-101119,Chennai,Two Year,89.85,5,0.3014288217800784,Medium Risk
CUST-100812,Bangalore,Month-to-Month,72.2,15,0.30066751779275497,Medium Risk
CUST-101111,Kolkata,One Year,91.54,5,0.30026531953027974,Medium Risk
CUST-103608,Bangalore,One Year,74.6,4,0.29929379468850037,Low Risk
CUST-100251,Kolkata,Two Year,49.18,8,0.29837783003230434,Low Risk
CUST-103175,Hyderabad,Two Year,78.49,3,0.29796913573264405,Low Risk
CUST-102906,Bangalore,Month-to-Month,64.97,60,0.2978380924112861,Low Risk
CUST-101431,Chennai,Month-to-Month,88.8,61,0.2976232431951883,Low Risk
CUST-103994,Delhi,Two Year,81.1,32,0.2974699898226863,Low Risk
CUST-103059,Mumbai,One Year,33.47,3,0.29711072536017014,Low Risk
CUST-101897,Hyderabad,Month-to-Month,49.87,35,0.2969855537483093,Low Risk
CUST-101145,Bangalore,One Year,58.06,16,0.29672211875330523,Low Risk
CUST-102014,Mumbai,Month-to-Month,43.75,27,0.29589336936386773,Low Risk
CUST-103798,Chennai,One Year,63.39,13,0.29497469871531434,Low Risk
CUST-102025,Bangalore,One Year,85.31,32,0.2942211036243513,Low Risk
CUST-101399,Hyderabad,Two Year,96.94,15,0.29377716744954957,Low Risk
CUST-103240,Chennai,Month-to-Month,67.14,48,0.2915894709520813,Low Risk
CUST-100584,Bangalore,One Year,74.86,41,0.2912112267988649,Low Risk
CUST-103504,Kolkata,Month-to-Month,40.44,5,0.2894385849736757,Low Risk
CUST-101542,Hyderabad,Two Year,25.32,4,0.2880910960732966,Low Risk
CUST-104324,Hyderabad,Two Year,92.42,8,0.28768321905158784,Low Risk
CUST-104189,Bangalore,Two Year,79.45,8,0.2873447625776989,Low Risk
CUST-103809,Kolkata,One Year,87.21,41,0.28542412216603,Low Risk
CUST-102183,Chennai,Month-to-Month,84.98,61,0.2825777309447175,Low Risk
CUST-101130,Hyderabad,Month-to-Month,107.83,59,0.2820358677255631,Low Risk
CUST-104786,Chennai,Month-to-Month,59.58,41,0.2815508994880863,Low Risk
CUST-102752,Kolkata,Month-to-Month,96.83,41,0.2808071158043109,Low Risk
CUST-100441,Bangalore,One Year,87.8,11,0.2800129791976873,Low Risk
CUST-104132,Delhi,One Year,50.66,31,0.2794897535921272,Low Risk
CUST-100323,Chennai,One Year,95.94,13,0.27943114077349573,Low Risk
